UnderwrittenCoverID,PolicyID,TransactionMonth,IsVATRegistered,Citizenship,LegalType,Title,Language,Bank,AccountType,MaritalStatus,Gender,Country,Province,PostalCode,MainCrestaZone,SubCrestaZone,ItemType,mmcode,VehicleType,RegistrationYear,make,Model,Cylinders,cubiccapacity,kilowatts,bodytype,NumberOfDoors,VehicleIntroDate,CustomValueEstimate,AlarmImmobiliser,TrackingDevice,CapitalOutstanding,NewVehicle,WrittenOff,Rebuilt,Converted,CrossBorder,NumberOfVehiclesInFleet,SumInsured,TermFrequency,CalculatedPremiumPerTerm,ExcessSelected,CoverCategory,CoverType,CoverGroup,Section,Product,StatutoryClass,StatutoryRiskType,TotalPremium,TotalClaims,LossRatio
67280,5288,2014-09-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Eastern Cape,5247,East London,East London,Mobility - Motor,60058407.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,352080.0,Yes,Yes,0.0,More than 6 months,No,No,No,,,352080.0,Monthly,809.2526,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,496.90949122807,21958.9473684211,44.191040332418304
131231,9765,2015-04-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,190,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,215200.0,Monthly,756.5338,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,663.626140350877,10796.58771929821,16.269081434299384
147932,13156,2015-04-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,1300.0,59.28000000000138
198463,17664,2015-06-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,KwaZulu-Natal,4060,Natal (Durban),Durban,Mobility - Motor,60058419.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,277000.0,Yes,Yes,0.0,More than 6 months,No,No,No,,,277000.0,Monthly,1158.2126,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,1015.97596491228,24318.0,23.93560560470506
52599,4730,2015-04-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Free State,9781,Oranje Free State,Drakensberg,Mobility - Motor,60058415.0,Passenger Vehicle,2007,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0.0,More than 6 months,No,No,No,,,115700.0,Monthly,315.0943,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,0.0,82807.0175438596,
149271,13364,2015-06-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Free State,9781,Oranje Free State,Drakensberg,Mobility - Motor,60058419.0,Passenger Vehicle,2013,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,266000.0,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,750.877192982456,34.24000000000079
125124,7579,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,KwaZulu-Natal,4068,Natal (Durban),Durban,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,Yes,0.0,More than 6 months,No,No,No,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
241735,21239,2015-07-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,KwaZulu-Natal,4068,Natal (Durban),Durban,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,133000.0,Yes,Yes,0.0,More than 6 months,No,No,No,,,0.01,Monthly,25.0,Mobility - Windscreen (Feb2015),Windscreen (2015),Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,1416.66666666667,64.60000000000166
131059,10194,2015-03-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,5,Transvaal (Pretoria),Pretoria,Mobility - Motor,60056925.0,Passenger Vehicle,2005,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,11/1992,,Yes,No,0.0,More than 6 months,,,,,,80000.0,Monthly,479.0847,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,420.249736842105,7444.587719298245,17.714675505187298
86258,6874,2014-12-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0.0,More than 6 months,,,,,,140000.0,Monthly,591.8106,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,519.132105263158,5608.05263157895,10.802746689565888
17191,869,2014-12-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,,,,,,,74800.0,Monthly,268.4924,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,235.519649122807,19295.42105263158,81.92701171429806
95005,7743,2015-04-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,64082300.0,Medium Commercial,2008,VOLKSWAGEN,CRAFTER 50 HR 80 F/C P/V,5.0,2459.0,80.0,P/V,2.0,4/2007,,Yes,No,0.0,More than 6 months,No,No,No,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,2067.9298245614,94.29760000000203
132346,868,2015-01-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,,,,,,,231000.0,Monthly,678.9681,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,499.523786078098,33322.22807017544,66.70799068808644
16862,844,2014-06-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,1640,Rand East,Rand East,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,,,,,,,170800.0,Monthly,423.7466,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,371.707543859649,22421.15789473684,60.31935123491258
109902,7253,2015-05-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,KwaZulu-Natal,4099,Natal (Durban),Durban,Mobility - Motor,60056925.0,Passenger Vehicle,2002,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,11/1992,,Yes,No,0.0,More than 6 months,,,,,,50000.0,Monthly,369.2222,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,323.879122807018,21025.4385964912,64.91754829476649
109874,7253,2015-05-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,KwaZulu-Natal,4099,Natal (Durban),Durban,Mobility - Motor,60056925.0,Passenger Vehicle,2005,TOYOTA,HiACE SUPER 16 F/Lift,4.0,2237.0,75.0,B/S,4.0,11/1992,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,170.657894736842,7.782000000000176
211227,16319,2015-07-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,1431,Rand East,Rand East,Mobility - Motor,60058407.0,Passenger Vehicle,2015,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 16s,4.0,2494.0,75.0,B/S,4.0,4/2012,356300.0,Yes,Yes,0.0,More than 6 months,No,No,No,,,356300.0,Monthly,988.1776,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,866.822456140351,60634.8771929824,69.95074569591532
149138,13043,2015-06-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,1454,Rand East,Rand East,Mobility - Motor,60058415.0,Passenger Vehicle,2008,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0.0,More than 6 months,,,,,,133000.0,Monthly,578.0017,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,507.019035087719,30459.649122807,60.07594787350972
142139,12517,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,64082300.0,Medium Commercial,2009,VOLKSWAGEN,CRAFTER 50 HR 80 F/C P/V,5.0,2459.0,80.0,P/V,2.0,4/2007,200000.0,Yes,Yes,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,2500.0,114.00000000000266
92727,8007,2015-07-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,No,No,No,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,1140.35087719298,52.0000000000011
120697,10179,2014-12-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,1,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058405.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.5 D-4D SESFIKILE 15s,4.0,2494.0,75.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
123560,9864,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,1804,Transvaal (all except Pretoria),Transvaal South,Mobility - Motor,60058418.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,Yes,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,750.649122807018,34.229600000000815
129492,10988,2015-04-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2,Transvaal (Pretoria),Pretoria,Mobility - Motor,60027370.0,Passenger Vehicle,2008,TOYOTA,COROLLA 1.3 PROFESSIONAL,4.0,1330.0,74.0,S/D,4.0,3/2009,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,21.929824561403,2654.84210526316,121.06080000000291
129494,10988,2015-05-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2,Transvaal (Pretoria),Pretoria,Mobility - Motor,60027370.0,Passenger Vehicle,2008,TOYOTA,COROLLA 1.3 PROFESSIONAL,4.0,1330.0,74.0,S/D,4.0,3/2009,,Yes,No,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,74.561403508771,4824.56140350877,64.70588235294197
18706,1055,2014-07-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,No,No,No,,,0.01,Monthly,18.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,15.78947368421,750.649122807018,47.54111111111273
92320,7457,2014-11-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058418.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,215800.0,Monthly,946.5895,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,830.341666666667,12308.2368421053,14.823099136426123
145216,12670,2015-07-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,2000,Johannesburg,Johannesburg,Mobility - Motor,60058419.0,Passenger Vehicle,2012,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,240000.0,Yes,Yes,0.0,More than 6 months,,,,,,240000.0,Monthly,590.2734,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,517.783684210526,44953.3596491228,86.81880294792215
131069,10194,2015-06-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,5,Transvaal (Pretoria),Pretoria,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,More than 6 months,,,,,,70000.0,Monthly,435.5315,Mobility - Taxi with value less than R100 000 - R3 000,Own Damage.,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,382.045175438596,34428.86842105268,90.11727050741474
17187,869,2014-12-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
131224,9765,2015-06-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,190,Transvaal (Pretoria),Pretoria,Mobility - Motor,60056987.0,Passenger Vehicle,2007,TOYOTA,HiACE SIYAYA,4.0,2237.0,75.0,B/S,4.0,8/2001,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,921.052631578947,42.00000000000096
13846,458,2014-09-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,22840150.0,Passenger Vehicle,2012,GOLDEN JOURNEY,IBHUBEZI 2.2i,4.0,2237.0,76.0,B/S,4.0,9/2010,,Yes,No,0.0,,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
84148,6756,2014-11-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,64028722.0,Passenger Vehicle,2014,VOLKSWAGEN,POLO 1.6 COMFORTLINE,4.0,1598.0,77.0,S/D,4.0,5/2011,,Yes,No,0.0,More than 6 months,,,,,,145000.0,Monthly,870.6048,Mobility - Metered Taxis - R2000,Own damage,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Metered Taxis: Monthly,Commercial,IFRS Constant,0.0,93835.78947368416,
240460,21071,2015-06-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058417.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,8/2009,214000.0,Yes,Yes,0.0,More than 6 months,No,No,No,,,0.01,Monthly,25.0,Mobility - Windscreen (Feb2015),Windscreen (2015),Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,438.59649122807,20.00000000000046
132346,868,2015-02-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058418.0,Passenger Vehicle,2011,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,,,,,,,231000.0,Monthly,678.9681,Mobility - Taxi with value more than R100 000 - R5 000,Own Damage ,Own Damage,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,595.586052631579,34559.64912280699,58.026290189480136
144589,8330,2015-06-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,152,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058418.0,Passenger Vehicle,2010,TOYOTA,QUANTUM 2.7 SESFIKILE 15s,4.0,2694.0,111.0,B/S,4.0,10/2010,,Yes,No,0.0,More than 6 months,,,,,,0.01,Monthly,25.0,Mobility - Windscreen,Windscreen,Windscreen,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,21.929824561403,815.78947368421,37.20000000000084
141623,12460,2015-05-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,1754,Transvaal (all except Pretoria),Rand West,Mobility - Motor,60058419.0,Passenger Vehicle,2014,TOYOTA,QUANTUM 2.7 SESFIKILE 16s,4.0,2694.0,111.0,B/S,4.0,4/2012,,Yes,No,0.0,More than 6 months,No,No,No,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,6140.35087719298,82.35294117647159
13845,458,2014-09-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,122,Transvaal (Pretoria),Pretoria,Mobility - Motor,22840150.0,Passenger Vehicle,2012,GOLDEN JOURNEY,IBHUBEZI 2.2i,4.0,2237.0,76.0,B/S,4.0,9/2010,,Yes,No,0.0,,,,,,,500000.0,Monthly,291.7104,No excess,Third Party,Third Party,Comprehensive - Taxi,Motor Comprehensive,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,255.886315789474,105263.1578947368,411.3668899017649
81241,6582,2015-03-01,False,  ,Individual,Mr,English,ABSA Bank,Savings account,Not specified,Not specified,South Africa,Gauteng,184,Transvaal (Pretoria),Pretoria,Mobility - Motor,60058415.0,Passenger Vehicle,2009,TOYOTA,QUANTUM 2.7 SESFIKILE 14s,4.0,2694.0,111.0,B/S,4.0,11/2007,,Yes,No,0.0,More than 6 months,,,,,,7000.0,Monthly,85.0,No excess,Income Protector,Income Protector,Income Protector,Optional Extended Covers,Mobility Commercial Cover: Monthly,Commercial,IFRS Constant,74.561403508771,5701.75438596491,76.47058823529505
